2026-05-13 13:57:08.638	48.0405	0x0030
2026-05-13 13:57:09.644	46.65	0x002E
2026-05-13 13:57:10.651	47.1332	0x002F
2026-05-13 13:57:11.661	47.1671	0x002F
2026-05-13 13:57:12.666	47.0492	0x002F
2026-05-13 13:57:13.676	47.9715	0x002F
2026-05-13 13:57:14.679	48.9125	0x0030
2026-05-13 13:57:15.687	48.8097	0x0030
